dataset,N,seed,method,cond,metric,value
Simulated,1500,10,PoissonGBM,all,nMAE,0.6659142212189616
Simulated,1500,10,PoissonGBM,x>0,CRPS,0.941346612394958
Simulated,1500,10,PoissonGBM,x>0,pit_ks,0.0806473935804829
Simulated,1500,10,PoissonGBM,x>0,cov95,0.8991596638655462
Simulated,1500,10,PoissonGBM,x>0,cov50,0.7563025210084033
Simulated,1500,10,PoissonGBM,x>0,nMAE,0.658256880733945
Simulated,1500,10,HurdleGBM,all,CRPS,0.5276007222222222
Simulated,1500,10,HurdleGBM,all,pit_ks,0.04746325539751095
Simulated,1500,10,HurdleGBM,all,cov95,0.9511111111111111
Simulated,1500,10,HurdleGBM,all,cov50,0.8666666666666667
Simulated,1500,10,HurdleGBM,all,nMAE,0.6918735891647856
Simulated,1500,10,HurdleGBM,x>0,CRPS,0.9663746848739497
Simulated,1500,10,HurdleGBM,x>0,pit_ks,0.07572999700816552
Simulated,1500,10,HurdleGBM,x>0,cov95,0.9243697478991597
Simulated,1500,10,HurdleGBM,x>0,cov50,0.7647058823529411
Simulated,1500,10,HurdleGBM,x>0,nMAE,0.6869266055045872
Simulated,1500,10,QuantileGBM,all,CRPS,0.6598608472222222
Simulated,1500,10,QuantileGBM,all,pit_ks,0.09265421273035668
Simulated,1500,10,QuantileGBM,all,cov95,0.9711111111111111
Simulated,1500,10,QuantileGBM,all,cov50,0.8688888888888889
Simulated,1500,10,QuantileGBM,all,nMAE,1.0
Simulated,1500,10,QuantileGBM,x>0,CRPS,1.2173694065126053
Simulated,1500,10,QuantileGBM,x>0,pit_ks,0.16765822568966027
Simulated,1500,10,QuantileGBM,x>0,cov95,0.9621848739495799
Simulated,1500,10,QuantileGBM,x>0,cov50,0.7689075630252101
Simulated,1500,10,QuantileGBM,x>0,nMAE,1.0
Simulated,1500,11,BTYD,all,CRPS,0.34883263888888894
Simulated,1500,11,BTYD,all,pit_ks,0.06354170493279776
Simulated,1500,11,BTYD,all,cov95,0.98
Simulated,1500,11,BTYD,all,cov50,0.9022222222222223
Simulated,1500,11,BTYD,all,nMAE,0.6182065217391304
Simulated,1500,11,BTYD,x>0,CRPS,0.6260319571659482
Simulated,1500,11,BTYD,x>0,pit_ks,0.07960984973166974
Simulated,1500,11,BTYD,x>0,cov95,0.9913793103448276
Simulated,1500,11,BTYD,x>0,cov50,0.8491379310344828
Simulated,1500,11,BTYD,x>0,nMAE,0.6053370786516854
Simulated,1500,11,PoissonGBM,all,CRPS,0.4541575277777778
Simulated,1500,11,PoissonGBM,all,pit_ks,0.07233990777005972
Simulated,1500,11,PoissonGBM,all,cov95,0.9311111111111111
Simulated,1500,11,PoissonGBM,all,cov50,0.8555555555555555
Simulated,1500,11,PoissonGBM,all,nMAE,0.7092391304347825
Simulated,1500,11,PoissonGBM,x>0,CRPS,0.8280850215517243
Simulated,1500,11,PoissonGBM,x>0,pit_ks,0.11388766520624749
Simulated,1500,11,PoissonGBM,x>0,cov95,0.9008620689655172
Simulated,1500,11,PoissonGBM,x>0,cov50,0.7586206896551724
Simulated,1500,11,PoissonGBM,x>0,nMAE,0.699438202247191
Simulated,1500,11,HurdleGBM,all,CRPS,0.40703480555555555
Simulated,1500,11,HurdleGBM,all,pit_ks,0.06777190300355163
Simulated,1500,11,HurdleGBM,all,cov95,0.9555555555555556
Simulated,1500,11,HurdleGBM,all,cov50,0.8866666666666667
Simulated,1500,11,HurdleGBM,all,nMAE,0.671195652173913
Simulated,1500,11,HurdleGBM,x>0,CRPS,0.7369906788793102
Simulated,1500,11,HurdleGBM,x>0,pit_ks,0.08951462475562888
Simulated,1500,11,HurdleGBM,x>0,cov95,0.9482758620689655
Simulated,1500,11,HurdleGBM,x>0,cov50,0.8189655172413793
Simulated,1500,11,HurdleGBM,x>0,nMAE,0.6601123595505618
Simulated,1500,11,QuantileGBM,all,CRPS,0.48968276388888893
Simulated,1500,11,QuantileGBM,all,pit_ks,0.09667068610505491
Simulated,1500,11,QuantileGBM,all,cov95,0.9533333333333334
Simulated,1500,11,QuantileGBM,all,cov50,0.9022222222222223
Simulated,1500,11,QuantileGBM,all,nMAE,1.0
Simulated,1500,11,QuantileGBM,x>0,CRPS,0.8975572467672414
Simulated,1500,11,QuantileGBM,x>0,pit_ks,0.13549398225260634
Simulated,1500,11,QuantileGBM,x>0,cov95,0.9439655172413793
Simulated,1500,11,QuantileGBM,x>0,cov50,0.8491379310344828
Simulated,1500,11,QuantileGBM,x>0,nMAE,1.0
Simulated,1500,12,BTYD,all,CRPS,0.4174973090277778
Simulated,1500,12,BTYD,all,pit_ks,0.04402283119382977
Simulated,1500,12,BTYD,all,cov95,0.9755555555555555
Simulated,1500,12,BTYD,all,cov50,0.8888888888888888
Simulated,1500,12,BTYD,all,nMAE,0.6412776412776412
Simulated,1500,12,BTYD,x>0,CRPS,0.7434407964135021
Simulated,1500,12,BTYD,x>0,pit_ks,0.049093707496599026
Simulated,1500,12,BTYD,x>0,cov95,0.9831223628691983
Simulated,1500,12,BTYD,x>0,cov50,0.8270042194092827
Simulated,1500,12,BTYD,x>0,nMAE,0.6303797468354431
Simulated,1500,12,PoissonGBM,all,CRPS,0.55454225
Simulated,1500,12,PoissonGBM,all,pit_ks,0.0903919001607123
Simulated,1500,12,PoissonGBM,all,cov95,0.9222222222222223
Simulated,1500,12,PoissonGBM,all,cov50,0.8155555555555556
Simulated,1500,12,PoissonGBM,all,nMAE,0.7714987714987716
Simulated,1500,12,PoissonGBM,x>0,CRPS,1.0012278744725738
Simulated,1500,12,PoissonGBM,x>0,pit_ks,0.13787095944894134
Simulated,1500,12,PoissonGBM,x>0,cov95,0.8818565400843882
Simulated,1500,12,PoissonGBM,x>0,cov50,0.6877637130801688
Simulated,1500,12,PoissonGBM,x>0,nMAE,0.7645569620253164
Simulated,1500,12,HurdleGBM,all,CRPS,0.49915530555555554
Simulated,1500,12,HurdleGBM,all,pit_ks,0.07932386623855936
Simulated,1500,12,HurdleGBM,all,cov95,0.9488888888888889
Simulated,1500,12,HurdleGBM,all,cov50,0.8533333333333334
Simulated,1500,12,HurdleGBM,all,nMAE,0.7407862407862408
Simulated,1500,12,HurdleGBM,x>0,CRPS,0.8959732858649787
Simulated,1500,12,HurdleGBM,x>0,pit_ks,0.09723343976185994
Simulated,1500,12,HurdleGBM,x>0,cov95,0.9367088607594937
Simulated,1500,12,HurdleGBM,x>0,cov50,0.759493670886076
Simulated,1500,12,HurdleGBM,x>0,nMAE,0.7329113924050633
Simulated,1500,12,QuantileGBM,all,CRPS,0.56089575
Simulated,1500,12,QuantileGBM,all,pit_ks,0.09705184195463934
Simulated,1500,12,QuantileGBM,all,cov95,0.9555555555555556
Simulated,1500,12,QuantileGBM,all,cov50,0.8622222222222222
Simulated,1500,12,QuantileGBM,all,nMAE,0.984029484029484
Simulated,1500,12,QuantileGBM,x>0,CRPS,1.014064319620253
Simulated,1500,12,QuantileGBM,x>0,pit_ks,0.1118801732918967
Simulated,1500,12,QuantileGBM,x>0,cov95,0.9493670886075949
Simulated,1500,12,QuantileGBM,x>0,cov50,0.7763713080168776
Simulated,1500,12,QuantileGBM,x>0,nMAE,0.9835443037974684
Simulated,1500,13,BTYD,all,CRPS,0.43009652777777774
Simulated,1500,13,BTYD,all,pit_ks,0.03147146930524097
Simulated,1500,13,BTYD,all,cov95,0.98
Simulated,1500,13,BTYD,all,cov50,0.8711111111111111
Simulated,1500,13,BTYD,all,nMAE,0.6496437054631828
Simulated,1500,13,BTYD,x>0,CRPS,0.747879264193227
Simulated,1500,13,BTYD,x>0,pit_ks,0.06541644041209382
Simulated,1500,13,BTYD,x>0,cov95,0.9681274900398407
Simulated,1500,13,BTYD,x>0,cov50,0.7848605577689243
Simulated,1500,13,BTYD,x>0,nMAE,0.644578313253012
Simulated,1500,13,PoissonGBM,all,CRPS,0.5721323194444445
Simulated,1500,13,PoissonGBM,all,pit_ks,0.07136795013485964
Simulated,1500,13,PoissonGBM,all,cov95,0.9111111111111111
Simulated,1500,13,PoissonGBM,all,cov50,0.8422222222222222
Simulated,1500,13,PoissonGBM,all,nMAE,0.7648456057007125
Simulated,1500,13,PoissonGBM,x>0,CRPS,0.9967527390438246
Simulated,1500,13,PoissonGBM,x>0,pit_ks,0.12623306591666117
Simulated,1500,13,PoissonGBM,x>0,cov95,0.848605577689243
Simulated,1500,13,PoissonGBM,x>0,cov50,0.7330677290836654
Simulated,1500,13,PoissonGBM,x>0,nMAE,0.7614457831325301
Simulated,1500,13,HurdleGBM,all,CRPS,0.5441670277777777
Simulated,1500,13,HurdleGBM,all,pit_ks,0.05535413490025054
Simulated,1500,13,HurdleGBM,all,cov95,0.9488888888888889
Simulated,1500,13,HurdleGBM,all,cov50,0.8422222222222222
Simulated,1500,13,HurdleGBM,all,nMAE,0.7755344418052256
Simulated,1500,13,HurdleGBM,x>0,CRPS,0.9484186752988047
Simulated,1500,13,HurdleGBM,x>0,pit_ks,0.09661949994937169
Simulated,1500,13,HurdleGBM,x>0,cov95,0.9243027888446215
Simulated,1500,13,HurdleGBM,x>0,cov50,0.7330677290836654
Simulated,1500,13,HurdleGBM,x>0,nMAE,0.772289156626506
Simulated,1500,13,QuantileGBM,all,CRPS,0.5480210694444444
Simulated,1500,13,QuantileGBM,all,pit_ks,0.055283907354592654
Simulated,1500,13,QuantileGBM,all,cov95,0.9444444444444444
Simulated,1500,13,QuantileGBM,all,cov50,0.8955555555555555
Simulated,1500,13,QuantileGBM,all,nMAE,0.9524940617577197
Simulated,1500,13,QuantileGBM,x>0,CRPS,0.9564506723107571
Simulated,1500,13,QuantileGBM,x>0,pit_ks,0.10461559901749867
Simulated,1500,13,QuantileGBM,x>0,cov95,0.9123505976095617
Simulated,1500,13,QuantileGBM,x>0,cov50,0.8286852589641435
Simulated,1500,13,QuantileGBM,x>0,nMAE,0.9518072289156626
Simulated,1500,14,BTYD,all,CRPS,0.37781467013888886
Simulated,1500,14,BTYD,all,pit_ks,0.029956927061895455
Simulated,1500,14,BTYD,all,cov95,0.98
Simulated,1500,14,BTYD,all,cov50,0.9044444444444445
Simulated,1500,14,BTYD,all,nMAE,0.5331807780320366
Simulated,1500,14,BTYD,x>0,CRPS,0.6862917220744681
Simulated,1500,14,BTYD,x>0,pit_ks,0.06024387105028983
Simulated,1500,14,BTYD,x>0,cov95,0.9829787234042553
Simulated,1500,14,BTYD,x>0,cov50,0.8425531914893617
Simulated,1500,14,BTYD,x>0,nMAE,0.5233644859813085
Simulated,1500,14,PoissonGBM,all,CRPS,0.553825625
Simulated,1500,14,PoissonGBM,all,pit_ks,0.051088466820214784
Simulated,1500,14,PoissonGBM,all,cov95,0.9311111111111111
Simulated,1500,14,PoissonGBM,all,cov50,0.8666666666666667
Simulated,1500,14,PoissonGBM,all,nMAE,0.7185354691075515
Simulated,1500,14,PoissonGBM,x>0,CRPS,1.0212318882978721
Simulated,1500,14,PoissonGBM,x>0,pit_ks,0.08953964234497247
Simulated,1500,14,PoissonGBM,x>0,cov95,0.8936170212765957
Simulated,1500,14,PoissonGBM,x>0,cov50,0.7702127659574468
Simulated,1500,14,PoissonGBM,x>0,nMAE,0.7126168224299065
Simulated,1500,14,HurdleGBM,all,CRPS,0.5183368194444444
Simulated,1500,14,HurdleGBM,all,pit_ks,0.05063295821570368
Simulated,1500,14,HurdleGBM,all,cov95,0.9466666666666667
Simulated,1500,14,HurdleGBM,all,cov50,0.8622222222222222
Simulated,1500,14,HurdleGBM,all,nMAE,0.7002288329519452
Simulated,1500,14,HurdleGBM,x>0,CRPS,0.9538038563829789
Simulated,1500,14,HurdleGBM,x>0,pit_ks,0.0861399522353602
Simulated,1500,14,HurdleGBM,x>0,cov95,0.9234042553191489
Simulated,1500,14,HurdleGBM,x>0,cov50,0.7617021276595745
Simulated,1500,14,HurdleGBM,x>0,nMAE,0.6939252336448598
Simulated,1500,14,QuantileGBM,all,CRPS,0.5688576111111111
Simulated,1500,14,QuantileGBM,all,pit_ks,0.07293386116122968
Simulated,1500,14,QuantileGBM,all,cov95,0.9644444444444444
Simulated,1500,14,QuantileGBM,all,cov50,0.9222222222222223
Simulated,1500,14,QuantileGBM,all,nMAE,1.0
Simulated,1500,14,QuantileGBM,x>0,CRPS,1.0509049734042553
Simulated,1500,14,QuantileGBM,x>0,pit_ks,0.17033216353463615
Simulated,1500,14,QuantileGBM,x>0,cov95,0.9574468085106383
Simulated,1500,14,QuantileGBM,x>0,cov50,0.8765957446808511
Simulated,1500,14,QuantileGBM,x>0,nMAE,1.0
CDNow,2357,0,BTYD,all,CRPS,0.409642580887553
CDNow,2357,0,BTYD,all,pit_ks,0.06195507394564359
CDNow,2357,0,BTYD,all,cov95,0.9717114568599717
CDNow,2357,0,BTYD,all,cov50,0.8246110325318247
CDNow,2357,0,BTYD,all,nMAE,0.8455377574370709
CDNow,2357,0,BTYD,x>0,CRPS,0.7878148801523297
CDNow,2357,0,BTYD,x>0,pit_ks,0.06236043800694324
CDNow,2357,0,BTYD,x>0,cov95,0.967741935483871
CDNow,2357,0,BTYD,x>0,cov50,0.7455197132616488
CDNow,2357,0,BTYD,x>0,nMAE,0.8130193905817175
CDNow,2357,0,PoissonGBM,all,CRPS,0.47245817715700134
CDNow,2357,0,PoissonGBM,all,pit_ks,0.06749747389620375
CDNow,2357,0,PoissonGBM,all,cov95,0.942008486562942
CDNow,2357,0,PoissonGBM,all,cov50,0.8005657708628006
CDNow,2357,0,PoissonGBM,all,nMAE,0.9885583524027459
CDNow,2357,0,PoissonGBM,x>0,CRPS,0.9389183243727599
CDNow,2357,0,PoissonGBM,x>0,pit_ks,0.14342435064947678
CDNow,2357,0,PoissonGBM,x>0,cov95,0.899641577060932
CDNow,2357,0,PoissonGBM,x>0,cov50,0.6774193548387096
CDNow,2357,0,PoissonGBM,x>0,nMAE,0.9806094182825483
CDNow,2357,0,HurdleGBM,all,CRPS,0.4596317804101839
CDNow,2357,0,HurdleGBM,all,pit_ks,0.04992261309746715
CDNow,2357,0,HurdleGBM,all,cov95,0.9476661951909476
CDNow,2357,0,HurdleGBM,all,cov50,0.7963224893917963
CDNow,2357,0,HurdleGBM,all,nMAE,0.9473684210526315
CDNow,2357,0,HurdleGBM,x>0,CRPS,0.9131149865591398
CDNow,2357,0,HurdleGBM,x>0,pit_ks,0.12115787247664456
CDNow,2357,0,HurdleGBM,x>0,cov95,0.899641577060932
CDNow,2357,0,HurdleGBM,x>0,cov50,0.6702508960573477
CDNow,2357,0,HurdleGBM,x>0,nMAE,0.9362880886426593
CDNow,2357,0,QuantileGBM,all,CRPS,0.441128421145686
CDNow,2357,0,QuantileGBM,all,pit_ks,0.046312767639521746
CDNow,2357,0,QuantileGBM,all,cov95,0.958981612446959
CDNow,2357,0,QuantileGBM,all,cov50,0.8330975954738331
CDNow,2357,0,QuantileGBM,all,nMAE,0.9393592677345538
CDNow,2357,0,QuantileGBM,x>0,CRPS,0.8708053987455197
CDNow,2357,0,QuantileGBM,x>0,pit_ks,0.10489262503450869
CDNow,2357,0,QuantileGBM,x>0,cov95,0.9283154121863799
CDNow,2357,0,QuantileGBM,x>0,cov50,0.7598566308243727
CDNow,2357,0,QuantileGBM,x>0,nMAE,0.9265927977839334
CDNow,2357,1,BTYD,all,CRPS,0.36247778907355016
CDNow,2357,1,BTYD,all,pit_ks,0.06595277699050162
CDNow,2357,1,BTYD,all,cov95,0.9660537482319661
CDNow,2357,1,BTYD,all,cov50,0.8161244695898161
CDNow,2357,1,BTYD,all,nMAE,0.8428571428571429
CDNow,2357,1,BTYD,x>0,CRPS,0.6171713226010102
CDNow,2357,1,BTYD,x>0,pit_ks,0.05088040313507525
CDNow,2357,1,BTYD,x>0,cov95,0.9663299663299664
CDNow,2357,1,BTYD,x>0,cov50,0.7542087542087542
CDNow,2357,1,BTYD,x>0,nMAE,0.801639344262295
CDNow,2357,1,PoissonGBM,all,CRPS,0.4154338401697313
CDNow,2357,1,PoissonGBM,all,pit_ks,0.04673311472459951
CDNow,2357,1,PoissonGBM,all,cov95,0.9575671852899575
CDNow,2357,1,PoissonGBM,all,cov50,0.801980198019802
CDNow,2357,1,PoissonGBM,all,nMAE,1.0168831168831167
CDNow,2357,1,PoissonGBM,x>0,CRPS,0.744201957070707
CDNow,2357,1,PoissonGBM,x>0,pit_ks,0.10571067991392102
CDNow,2357,1,PoissonGBM,x>0,cov95,0.9326599326599326
CDNow,2357,1,PoissonGBM,x>0,cov50,0.7070707070707071
CDNow,2357,1,PoissonGBM,x>0,nMAE,1.021311475409836
CDNow,2357,1,HurdleGBM,all,CRPS,0.40938237270155586
CDNow,2357,1,HurdleGBM,all,pit_ks,0.04311062080706041
CDNow,2357,1,HurdleGBM,all,cov95,0.9618104667609618
CDNow,2357,1,HurdleGBM,all,cov50,0.7864214992927864
CDNow,2357,1,HurdleGBM,all,nMAE,0.9831168831168831
CDNow,2357,1,HurdleGBM,x>0,CRPS,0.7316208543771043
CDNow,2357,1,HurdleGBM,x>0,pit_ks,0.0872196659070254
CDNow,2357,1,HurdleGBM,x>0,cov95,0.9427609427609428
CDNow,2357,1,HurdleGBM,x>0,cov50,0.6801346801346801
CDNow,2357,1,HurdleGBM,x>0,nMAE,0.9786885245901638
CDNow,2357,1,QuantileGBM,all,CRPS,0.3837658239038189
CDNow,2357,1,QuantileGBM,all,pit_ks,0.06955777710327316
CDNow,2357,1,QuantileGBM,all,cov95,0.9646393210749646
CDNow,2357,1,QuantileGBM,all,cov50,0.8246110325318247
CDNow,2357,1,QuantileGBM,all,nMAE,0.9441558441558442
CDNow,2357,1,QuantileGBM,x>0,CRPS,0.6723062920875421
CDNow,2357,1,QuantileGBM,x>0,pit_ks,0.11278504577929704
CDNow,2357,1,QuantileGBM,x>0,cov95,0.9595959595959596
CDNow,2357,1,QuantileGBM,x>0,cov50,0.7643097643097643
CDNow,2357,1,QuantileGBM,x>0,nMAE,0.9295081967213115
CDNow,2357,2,BTYD,all,CRPS,0.38112540885785
CDNow,2357,2,BTYD,all,pit_ks,0.04584635321618846
CDNow,2357,2,BTYD,all,cov95,0.9702970297029703
CDNow,2357,2,BTYD,all,cov50,0.8316831683168316
CDNow,2357,2,BTYD,all,nMAE,0.8197115384615384
CDNow,2357,2,BTYD,x>0,CRPS,0.7316983442164179
CDNow,2357,2,BTYD,x>0,pit_ks,0.06116804833973544
CDNow,2357,2,BTYD,x>0,cov95,0.9701492537313433
CDNow,2357,2,BTYD,x>0,cov50,0.753731343283582
CDNow,2357,2,BTYD,x>0,nMAE,0.7774480712166173
CDNow,2357,2,PoissonGBM,all,CRPS,0.41469566831683163
CDNow,2357,2,PoissonGBM,all,pit_ks,0.051282588110966254
CDNow,2357,2,PoissonGBM,all,cov95,0.9476661951909476
CDNow,2357,2,PoissonGBM,all,cov50,0.8104667609618105
CDNow,2357,2,PoissonGBM,all,nMAE,0.8894230769230769
CDNow,2357,2,PoissonGBM,x>0,CRPS,0.8146567164179104
CDNow,2357,2,PoissonGBM,x>0,pit_ks,0.10482895175057114
CDNow,2357,2,PoissonGBM,x>0,cov95,0.9253731343283582
CDNow,2357,2,PoissonGBM,x>0,cov50,0.6902985074626866
CDNow,2357,2,PoissonGBM,x>0,nMAE,0.8635014836795253
CDNow,2357,2,HurdleGBM,all,CRPS,0.4065652316124469
CDNow,2357,2,HurdleGBM,all,pit_ks,0.03664973086247625
CDNow,2357,2,HurdleGBM,all,cov95,0.9603960396039604
CDNow,2357,2,HurdleGBM,all,cov50,0.8104667609618105
CDNow,2357,2,HurdleGBM,all,nMAE,0.8641826923076923
CDNow,2357,2,HurdleGBM,x>0,CRPS,0.7986579057835821
CDNow,2357,2,HurdleGBM,x>0,pit_ks,0.11228910881385068
CDNow,2357,2,HurdleGBM,x>0,cov95,0.9328358208955224
CDNow,2357,2,HurdleGBM,x>0,cov50,0.6940298507462687
CDNow,2357,2,HurdleGBM,x>0,nMAE,0.8323442136498517
CDNow,2357,2,QuantileGBM,all,CRPS,0.4103851396746817
CDNow,2357,2,QuantileGBM,all,pit_ks,0.06675960900694367
CDNow,2357,2,QuantileGBM,all,cov95,0.9575671852899575
CDNow,2357,2,QuantileGBM,all,cov50,0.8359264497878359
CDNow,2357,2,QuantileGBM,all,nMAE,0.9735576923076923
CDNow,2357,2,QuantileGBM,x>0,CRPS,0.8132776585820894
CDNow,2357,2,QuantileGBM,x>0,pit_ks,0.14756979891536337
CDNow,2357,2,QuantileGBM,x>0,cov95,0.9477611940298507
CDNow,2357,2,QuantileGBM,x>0,cov50,0.7574626865671642
CDNow,2357,2,QuantileGBM,x>0,nMAE,0.967359050445104
CDNow,2357,3,BTYD,all,CRPS,0.3563426007779349
CDNow,2357,3,BTYD,all,pit_ks,0.07569275313175461
CDNow,2357,3,BTYD,all,cov95,0.9717114568599717
CDNow,2357,3,BTYD,all,cov50,0.8316831683168316
CDNow,2357,3,BTYD,all,nMAE,0.911111111111111
CDNow,2357,3,BTYD,x>0,CRPS,0.6643243429770317
CDNow,2357,3,BTYD,x>0,pit_ks,0.10378088962824006
CDNow,2357,3,BTYD,x>0,cov95,0.9681978798586572
CDNow,2357,3,BTYD,x>0,cov50,0.7561837455830389
CDNow,2357,3,BTYD,x>0,nMAE,0.8900343642611683
CDNow,2357,3,PoissonGBM,all,CRPS,0.40889456329561524
CDNow,2357,3,PoissonGBM,all,pit_ks,0.04622381547251525
CDNow,2357,3,PoissonGBM,all,cov95,0.9632248939179632
CDNow,2357,3,PoissonGBM,all,cov50,0.7977369165487977
CDNow,2357,3,PoissonGBM,all,nMAE,1.0305555555555554
CDNow,2357,3,PoissonGBM,x>0,CRPS,0.7891858215547702
CDNow,2357,3,PoissonGBM,x>0,pit_ks,0.09828307163395505
CDNow,2357,3,PoissonGBM,x>0,cov95,0.9328621908127208
CDNow,2357,3,PoissonGBM,x>0,cov50,0.6678445229681979
CDNow,2357,3,PoissonGBM,x>0,nMAE,1.0274914089347078
CDNow,2357,3,HurdleGBM,all,CRPS,0.3998603253182461
CDNow,2357,3,HurdleGBM,all,pit_ks,0.03886470206549664
CDNow,2357,3,HurdleGBM,all,cov95,0.9674681753889675
CDNow,2357,3,HurdleGBM,all,cov50,0.801980198019802
CDNow,2357,3,HurdleGBM,all,nMAE,1.0291666666666668
CDNow,2357,3,HurdleGBM,x>0,CRPS,0.7735318904593639
CDNow,2357,3,HurdleGBM,x>0,pit_ks,0.08580428658198191
CDNow,2357,3,HurdleGBM,x>0,cov95,0.9434628975265018
CDNow,2357,3,HurdleGBM,x>0,cov50,0.6784452296819788
CDNow,2357,3,HurdleGBM,x>0,nMAE,1.0360824742268042
CDNow,2357,3,QuantileGBM,all,CRPS,0.3707844943422914
CDNow,2357,3,QuantileGBM,all,pit_ks,0.06340413407530715
CDNow,2357,3,QuantileGBM,all,cov95,0.9731258840169731
CDNow,2357,3,QuantileGBM,all,cov50,0.8373408769448374
CDNow,2357,3,QuantileGBM,all,nMAE,0.9888888888888887
CDNow,2357,3,QuantileGBM,x>0,CRPS,0.7036261925795053
CDNow,2357,3,QuantileGBM,x>0,pit_ks,0.11261754603808555
CDNow,2357,3,QuantileGBM,x>0,cov95,0.9646643109540636
CDNow,2357,3,QuantileGBM,x>0,cov50,0.7526501766784452
CDNow,2357,3,QuantileGBM,x>0,nMAE,0.9862542955326462
CDNow,2357,4,BTYD,all,CRPS,0.3867858247878359
CDNow,2357,4,BTYD,all,pit_ks,0.08150513793943381
CDNow,2357,4,BTYD,all,cov95,0.9759547383309759
CDNow,2357,4,BTYD,all,cov50,0.8231966053748232
CDNow,2357,4,BTYD,all,nMAE,0.850835322195704
CDNow,2357,4,BTYD,x>0,CRPS,0.7188008217993079
CDNow,2357,4,BTYD,x>0,pit_ks,0.12829400109357636
CDNow,2357,4,BTYD,x>0,cov95,0.9688581314878892
CDNow,2357,4,BTYD,x>0,cov50,0.7439446366782007
CDNow,2357,4,BTYD,x>0,nMAE,0.8204022988505747
CDNow,2357,4,PoissonGBM,all,CRPS,0.4299837429278642
CDNow,2357,4,PoissonGBM,all,pit_ks,0.03891817924933083
CDNow,2357,4,PoissonGBM,all,cov95,0.9490806223479491
CDNow,2357,4,PoissonGBM,all,cov50,0.8161244695898161
CDNow,2357,4,PoissonGBM,all,nMAE,0.9415274463007159
CDNow,2357,4,PoissonGBM,x>0,CRPS,0.819041955017301
CDNow,2357,4,PoissonGBM,x>0,pit_ks,0.07115200730717963
CDNow,2357,4,PoissonGBM,x>0,cov95,0.9100346020761245
CDNow,2357,4,PoissonGBM,x>0,cov50,0.7058823529411765
CDNow,2357,4,PoissonGBM,x>0,nMAE,0.918103448275862
CDNow,2357,4,HurdleGBM,all,CRPS,0.41520009724186707
CDNow,2357,4,HurdleGBM,all,pit_ks,0.03503773493949247
CDNow,2357,4,HurdleGBM,all,cov95,0.9646393210749646
CDNow,2357,4,HurdleGBM,all,cov50,0.809052333804809
CDNow,2357,4,HurdleGBM,all,nMAE,0.9009546539379474
CDNow,2357,4,HurdleGBM,x>0,CRPS,0.7889164359861591
CDNow,2357,4,HurdleGBM,x>0,pit_ks,0.05519943357351964
CDNow,2357,4,HurdleGBM,x>0,cov95,0.9446366782006921
CDNow,2357,4,HurdleGBM,x>0,cov50,0.7058823529411765
CDNow,2357,4,HurdleGBM,x>0,nMAE,0.8807471264367815
CDNow,2357,4,QuantileGBM,all,CRPS,0.428301511669024
CDNow,2357,4,QuantileGBM,all,pit_ks,0.09033004129932398
CDNow,2357,4,QuantileGBM,all,cov95,0.9618104667609618
CDNow,2357,4,QuantileGBM,all,cov50,0.8246110325318247
CDNow,2357,4,QuantileGBM,all,nMAE,1.0
CDNow,2357,4,QuantileGBM,x>0,CRPS,0.8228022491349481
CDNow,2357,4,QuantileGBM,x>0,pit_ks,0.1871392750833238
CDNow,2357,4,QuantileGBM,x>0,cov95,0.9446366782006921
CDNow,2357,4,QuantileGBM,x>0,cov50,0.7474048442906575
CDNow,2357,4,QuantileGBM,x>0,nMAE,1.0
CDNow,2357,5,BTYD,all,CRPS,0.3976461390558698
CDNow,2357,5,BTYD,all,pit_ks,0.06138478024171834
CDNow,2357,5,BTYD,all,cov95,0.9702970297029703
CDNow,2357,5,BTYD,all,cov50,0.8330975954738331
CDNow,2357,5,BTYD,all,nMAE,0.8078651685393258
CDNow,2357,5,BTYD,x>0,CRPS,0.7472257313829788
CDNow,2357,5,BTYD,x>0,pit_ks,0.06772502083419207
CDNow,2357,5,BTYD,x>0,cov95,0.975177304964539
CDNow,2357,5,BTYD,x>0,cov50,0.74822695035461
CDNow,2357,5,BTYD,x>0,nMAE,0.768918918918919
CDNow,2357,5,PoissonGBM,all,CRPS,0.4516387641442715
CDNow,2357,5,PoissonGBM,all,pit_ks,0.053050944104773734
CDNow,2357,5,PoissonGBM,all,cov95,0.9448373408769448
CDNow,2357,5,PoissonGBM,all,cov50,0.8203677510608204
CDNow,2357,5,PoissonGBM,all,nMAE,0.9
CDNow,2357,5,PoissonGBM,x>0,CRPS,0.8667997118794326
CDNow,2357,5,PoissonGBM,x>0,pit_ks,0.07768102714564318
CDNow,2357,5,PoissonGBM,x>0,cov95,0.9113475177304965
CDNow,2357,5,PoissonGBM,x>0,cov50,0.7056737588652482
CDNow,2357,5,PoissonGBM,x>0,nMAE,0.8743243243243243
