N,T,rep,horizon,method,cond,n_active,pct_active,E_lambda,E_mu,CV_lambda,CV_mu,nMAE,nRMSE,nMdAE,CRPS,cov50,cov80,cov95,sharpness_std,pit_ks
800,39,1,26,MLE_boot,active,212,0.265,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.553069719042664,0.743370188432638,0.44120707596253905,1.8365867857631006,0.5707547169811321,0.7641509433962265,0.9056603773584906,2.4927563248481275,0.25099001675403815
800,39,1,26,heuristic,all,212,0.265,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,1.1342351716961498,1.8900832532350016,0.8324661810613945,1.3625,0.42125,0.42125,0.42125,0.0,0.47607426812190295
800,39,1,26,heuristic,active,212,0.265,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.4963579604578564,0.6821367020007617,0.44120707596253905,2.25,0.17452830188679244,0.17452830188679244,0.17452830188679244,0.0,0.4339622641509434
800,39,1,52,MCMC,all,219,0.27375,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.6602373887240356,1.4747983448178905,0.0,0.9873271950692041,0.84875,0.9375,0.97875,2.107459477459679,0.04581535266860881
800,39,1,52,MCMC,active,219,0.27375,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.54540059347181,0.7147153929820667,0.3899109792284866,2.998230119606263,0.5616438356164384,0.7899543378995434,0.9223744292237442,4.411531558019035,0.19920605813737524
800,39,1,52,MLE_plugin,all,219,0.27375,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.6543026706231454,1.4624234034008654,0.0,0.9838370625,0.855,0.9375,0.97875,2.095912029248737,0.046083305622826254
800,39,1,52,MLE_plugin,active,219,0.27375,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.541839762611276,0.708782018742021,0.3899109792284866,2.9779882134703195,0.5799086757990868,0.7945205479452054,0.9223744292237442,4.414805341129122,0.20651088645104798
800,39,1,52,MLE_boot,all,219,0.27375,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.6545994065281898,1.4637955427631935,0.0,0.9886852585195388,0.855,0.9325,0.97625,2.072570869932502,0.04234489574613287
800,39,1,52,MLE_boot,active,219,0.27375,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.5462908011869436,0.7113483806070141,0.3899109792284866,3.019257947772546,0.5616438356164384,0.771689497716895,0.91324200913242,4.388333617380844,0.2107395103673798
800,39,1,52,heuristic,all,219,0.27375,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,1.204747774480712,2.02379978501575,0.4747774480712166,2.5375,0.395,0.395,0.395,0.0,0.5010742681219029
800,39,1,52,heuristic,active,219,0.27375,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.5400593471810089,0.7240171228851014,0.3899109792284866,4.155251141552512,0.0730593607305936,0.0730593607305936,0.0730593607305936,0.0,0.54337899543379
2000,52,0,13,MCMC,all,381,0.1905,0.04580480634458768,0.1706938524858051,0.5391136910324643,2.1284022308575565,0.9857414448669201,2.43872707095559,0.0,0.19664263408304497,0.907,0.941,0.9795,0.49958051302043976,0.018798184954372743
2000,52,0,13,MCMC,active,381,0.1905,0.04580480634458768,0.1706938524858051,0.5391136910324643,2.1284022308575565,0.9115969581749049,1.039211651561982,0.7243346007604562,0.8150647994260234,0.5118110236220472,0.6902887139107612,0.8923884514435696,0.7019068255124081,0.5464181778394387
2000,52,0,13,MLE_plugin,all,381,0.1905,0.04580480634458768,0.1706938524858051,0.5391136910324643,2.1284022308575565,0.9828897338403042,2.449448427134054,0.0,0.197688265625,0.9115,0.942,0.9785,0.5039161382340037,0.016983533937692752
2000,52,0,13,MLE_plugin,active,381,0.1905,0.04580480634458768,0.1706938524858051,0.5391136910324643,2.1284022308575565,0.9144486692015209,1.0459807560481984,0.7243346007604562,0.8034013287401575,0.5354330708661418,0.6955380577427821,0.8871391076115486,0.697118800068234,0.5487523498576312
2000,52,0,13,MLE_boot,all,381,0.1905,0.04580480634458768,0.1706938524858051,0.5391136910324643,2.1284022308575565,0.991444866920152,2.4498172921955734,0.0,0.19698927086521784,0.91,0.9455,0.979,0.5021480136971832,0.016926877423841802
2000,52,0,13,MLE_boot,active,381,0.1905,0.04580480634458768,0.1706938524858051,0.5391136910324643,2.1284022308575565,0.9173003802281369,1.0441689621808927,0.7243346007604562,0.804265446693666,0.5275590551181102,0.7139107611548556,0.889763779527559,0.7014051154107758,0.5345134392265563
2000,52,0,13,heuristic,all,381,0.1905,0.04580480634458768,0.1706938524858051,0.5391136910324643,2.1284022308575565,1.3631178707224334,2.5969887933884688,0.0,0.3585,0.6895,0.6895,0.6895,0.0,0.2045
2000,52,0,13,heuristic,active,381,0.1905,0.04580480634458768,0.1706938524858051,0.5391136910324643,2.1284022308575565,0.5665399239543726,0.7871962210176193,0.7243346007604562,0.7821522309711286,0.3937007874015748,0.3937007874015748,0.3937007874015748,0.0,0.5538057742782152
2000,52,0,26,MCMC,all,568,0.284,0.04580480634458768,0.1706938524858051,0.5391136910324643,2.1284022308575565,0.8655339805825242,1.8024030628107255,0.0,0.33406100346020756,0.86,0.927,0.98,0.7705285877165003,0.019475309555818554
